SystemId|Customer Name|Customer Number|Account System Id|Account Number|Dealing Officer 1 Email ID|Customer Location|Business Unit|Asset System Id|Possession Date|Publication Name|Expense|Asset(Possession)|Edition|Document Name|Document Title|Description (13/4)|Publication Date (13/2)|Publication Name (13/2)|Expense (13/2)|Asset (13/2)|Edition (13/2)|Document Name (13/2)|Document Title (13/2)|Description (13/2)|Valuer|Date of Aproval|Valuation Date|Market Value|Distress Sale Value|Reserve Price|Valuation Asset|Valuation Method|Realizable Value|Approver By|Auction Date|Auction Ref No|Accepted Bid Amount|Sale Status|Purchaser|Auction Market Value|Auctioning Agency|Auction Asset|Auction Type|Auction Location|Reserve Value|EMD %|EMD Amount|Date Of Issuance Of Sale Certificate|EMD Date|Final Payment Date|Authorised Officer Name
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|||||||||31-Jul-2024|Loksatta|0|Home|||||NIRMALA|27-May-2024|27-May-2024|23000|23000|23000|Home|Market Capitalization|23000|Manager|15-Aug-2024|asd12|3212|Cancel||23000|A A|Home|Auction Type|Office12|23000|4|0||16-Sep-2024||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|||||||||31-Jul-2024|Loksatta|0|Home|||||NIRMALA|27-May-2024|27-May-2024|23000|23000|23000|Home|Market Capitalization|23000|Manager|15-Aug-2024|Auction Ref No|3212|Cancel||23000|A A|Home|Auction Type|Auction Location|23000|4|0||19-Sep-2024||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|||||||||31-Jul-2024|Loksatta|0|Home|||||NIRMALA|27-May-2024|27-May-2024|23000|23000|23000|Home|Market Capitalization|23000|Manager|15-Aug-2024|Refn27125|3421|Cancel||23000|A A|Home|ATT27125||23000|7|0||14-Aug-2024||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|||||||||31-Jul-2024|Times of India|0|Home|||||NIRMALA|26-Jul-2024|26-Jul-2024|23000|23000|23000|Home|Market Capitalization|23000||03-Aug-2024|Refno27125|67890|Completed|SHIVRAJ|23000||Home|AT27125|Mumbai Office 1|23000|0|0||||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|||||||||31-Jul-2024|Times of India|0|Home|||||NIRMALA|26-Jul-2024|26-Jul-2024|23000|23000|23000|Home|Market Capitalization|23000||15-Aug-2024||0|Cancel||23000||Home|||23000|0|0||||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|||||||||31-Jul-2024|Times of India|0|Home|||||NIRMALA|26-Jul-2024|26-Jul-2024|23000|23000|23000|Home|Market Capitalization|23000||15-Aug-2024||0|Hold||23000||Home|||23000|0|0||||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|||||||||31-Jul-2024|Times of India|0|Home|||||NIRMALA|26-Jul-2024|26-Jul-2024|23000|23000|23000|Home|Market Capitalization|23000||15-Aug-2024|Asd12|3212|Cancel||23000|A A|Home|ATwsa12|Office21|23000|4|0||16-Sep-2024||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|||||||||31-Jul-2024|Times of India|0|Home|||||NIRMALA|26-Jul-2024|26-Jul-2024|23000|23000|23000|Home|Market Capitalization|23000||15-Aug-2024|asd12|3212|Cancel||23000|A A|Home|Auction Type|Office12|23000|4|0||16-Sep-2024||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|||||||||31-Jul-2024|Times of India|0|Home|||||NIRMALA|26-Jul-2024|26-Jul-2024|23000|23000|23000|Home|Market Capitalization|23000||15-Aug-2024|Auction Ref No|3212|Cancel||23000|A A|Home|Auction Type|Auction Location|23000|4|0||19-Sep-2024||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|||||||||31-Jul-2024|Times of India|0|Home|||||NIRMALA|26-Jul-2024|26-Jul-2024|23000|23000|23000|Home|Market Capitalization|23000||15-Aug-2024|Refn27125|3421|Cancel||23000|A A|Home|ATT27125||23000|7|0||14-Aug-2024||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|||||||||31-Jul-2024|Times of India|0|Home|||||NIRMALA|27-May-2024|27-May-2024|23000|23000|23000|Home|Market Capitalization|23000|Manager|03-Aug-2024|Refno27125|67890|Completed|SHIVRAJ|23000||Home|AT27125|Mumbai Office 1|23000|0|0||||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|||||||||31-Jul-2024|Times of India|0|Home|||||NIRMALA|27-May-2024|27-May-2024|23000|23000|23000|Home|Market Capitalization|23000|Manager|15-Aug-2024||0|Cancel||23000||Home|||23000|0|0||||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|||||||||31-Jul-2024|Times of India|0|Home|||||NIRMALA|27-May-2024|27-May-2024|23000|23000|23000|Home|Market Capitalization|23000|Manager|15-Aug-2024||0|Hold||23000||Home|||23000|0|0||||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|||||||||31-Jul-2024|Times of India|0|Home|||||NIRMALA|27-May-2024|27-May-2024|23000|23000|23000|Home|Market Capitalization|23000|Manager|15-Aug-2024|Asd12|3212|Cancel||23000|A A|Home|ATwsa12|Office21|23000|4|0||16-Sep-2024||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|||||||||31-Jul-2024|Times of India|0|Home|||||NIRMALA|27-May-2024|27-May-2024|23000|23000|23000|Home|Market Capitalization|23000|Manager|15-Aug-2024|asd12|3212|Cancel||23000|A A|Home|Auction Type|Office12|23000|4|0||16-Sep-2024||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|||||||||31-Jul-2024|Times of India|0|Home|||||NIRMALA|27-May-2024|27-May-2024|23000|23000|23000|Home|Market Capitalization|23000|Manager|15-Aug-2024|Auction Ref No|3212|Cancel||23000|A A|Home|Auction Type|Auction Location|23000|4|0||19-Sep-2024||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|||||||||31-Jul-2024|Times of India|0|Home|||||NIRMALA|27-May-2024|27-May-2024|23000|23000|23000|Home|Market Capitalization|23000|Manager|15-Aug-2024|Refn27125|3421|Cancel||23000|A A|Home|ATT27125||23000|7|0||14-Aug-2024||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|05-Jan-2024|Loksatta|0|Home|||||||||||||NIRMALA|26-Jul-2024|26-Jul-2024|23000|23000|23000|Home|Market Capitalization|23000||03-Aug-2024|Refno27125|67890|Completed|SHIVRAJ|23000||Home|AT27125|Mumbai Office 1|23000|0|0||||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|05-Jan-2024|Loksatta|0|Home|||||||||||||NIRMALA|26-Jul-2024|26-Jul-2024|23000|23000|23000|Home|Market Capitalization|23000||15-Aug-2024||0|Cancel||23000||Home|||23000|0|0||||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|05-Jan-2024|Loksatta|0|Home|||||||||||||NIRMALA|26-Jul-2024|26-Jul-2024|23000|23000|23000|Home|Market Capitalization|23000||15-Aug-2024||0|Hold||23000||Home|||23000|0|0||||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|05-Jan-2024|Loksatta|0|Home|||||||||||||NIRMALA|26-Jul-2024|26-Jul-2024|23000|23000|23000|Home|Market Capitalization|23000||15-Aug-2024|Asd12|3212|Cancel||23000|A A|Home|ATwsa12|Office21|23000|4|0||16-Sep-2024||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|05-Jan-2024|Loksatta|0|Home|||||||||||||NIRMALA|26-Jul-2024|26-Jul-2024|23000|23000|23000|Home|Market Capitalization|23000||15-Aug-2024|asd12|3212|Cancel||23000|A A|Home|Auction Type|Office12|23000|4|0||16-Sep-2024||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|05-Jan-2024|Loksatta|0|Home|||||||||||||NIRMALA|26-Jul-2024|26-Jul-2024|23000|23000|23000|Home|Market Capitalization|23000||15-Aug-2024|Auction Ref No|3212|Cancel||23000|A A|Home|Auction Type|Auction Location|23000|4|0||19-Sep-2024||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|05-Jan-2024|Loksatta|0|Home|||||||||||||NIRMALA|26-Jul-2024|26-Jul-2024|23000|23000|23000|Home|Market Capitalization|23000||15-Aug-2024|Refn27125|3421|Cancel||23000|A A|Home|ATT27125||23000|7|0||14-Aug-2024||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|05-Jan-2024|Loksatta|0|Home|||||||||||||NIRMALA|27-May-2024|27-May-2024|23000|23000|23000|Home|Market Capitalization|23000|Manager|03-Aug-2024|Refno27125|67890|Completed|SHIVRAJ|23000||Home|AT27125|Mumbai Office 1|23000|0|0||||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|05-Jan-2024|Loksatta|0|Home|||||||||||||NIRMALA|27-May-2024|27-May-2024|23000|23000|23000|Home|Market Capitalization|23000|Manager|15-Aug-2024||0|Cancel||23000||Home|||23000|0|0||||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|05-Jan-2024|Loksatta|0|Home|||||||||||||NIRMALA|27-May-2024|27-May-2024|23000|23000|23000|Home|Market Capitalization|23000|Manager|15-Aug-2024||0|Hold||23000||Home|||23000|0|0||||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|05-Jan-2024|Loksatta|0|Home|||||||||||||NIRMALA|27-May-2024|27-May-2024|23000|23000|23000|Home|Market Capitalization|23000|Manager|15-Aug-2024|Asd12|3212|Cancel||23000|A A|Home|ATwsa12|Office21|23000|4|0||16-Sep-2024||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|05-Jan-2024|Loksatta|0|Home|||||||||||||NIRMALA|27-May-2024|27-May-2024|23000|23000|23000|Home|Market Capitalization|23000|Manager|15-Aug-2024|asd12|3212|Cancel||23000|A A|Home|Auction Type|Office12|23000|4|0||16-Sep-2024||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|05-Jan-2024|Loksatta|0|Home|||||||||||||NIRMALA|27-May-2024|27-May-2024|23000|23000|23000|Home|Market Capitalization|23000|Manager|15-Aug-2024|Auction Ref No|3212|Cancel||23000|A A|Home|Auction Type|Auction Location|23000|4|0||19-Sep-2024||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|05-Jan-2024|Loksatta|0|Home|||||||||||||NIRMALA|27-May-2024|27-May-2024|23000|23000|23000|Home|Market Capitalization|23000|Manager|15-Aug-2024|Refn27125|3421|Cancel||23000|A A|Home|ATT27125||23000|7|0||14-Aug-2024||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|05-Jan-2024|Times of India|0|Home|||||||||||||NIRMALA|26-Jul-2024|26-Jul-2024|23000|23000|23000|Home|Market Capitalization|23000||03-Aug-2024|Refno27125|67890|Completed|SHIVRAJ|23000||Home|AT27125|Mumbai Office 1|23000|0|0||||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|05-Jan-2024|Times of India|0|Home|||||||||||||NIRMALA|26-Jul-2024|26-Jul-2024|23000|23000|23000|Home|Market Capitalization|23000||15-Aug-2024||0|Cancel||23000||Home|||23000|0|0||||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|05-Jan-2024|Times of India|0|Home|||||||||||||NIRMALA|26-Jul-2024|26-Jul-2024|23000|23000|23000|Home|Market Capitalization|23000||15-Aug-2024||0|Hold||23000||Home|||23000|0|0||||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|05-Jan-2024|Times of India|0|Home|||||||||||||NIRMALA|26-Jul-2024|26-Jul-2024|23000|23000|23000|Home|Market Capitalization|23000||15-Aug-2024|Asd12|3212|Cancel||23000|A A|Home|ATwsa12|Office21|23000|4|0||16-Sep-2024||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|05-Jan-2024|Times of India|0|Home|||||||||||||NIRMALA|26-Jul-2024|26-Jul-2024|23000|23000|23000|Home|Market Capitalization|23000||15-Aug-2024|asd12|3212|Cancel||23000|A A|Home|Auction Type|Office12|23000|4|0||16-Sep-2024||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|05-Jan-2024|Times of India|0|Home|||||||||||||NIRMALA|26-Jul-2024|26-Jul-2024|23000|23000|23000|Home|Market Capitalization|23000||15-Aug-2024|Auction Ref No|3212|Cancel||23000|A A|Home|Auction Type|Auction Location|23000|4|0||19-Sep-2024||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|05-Jan-2024|Times of India|0|Home|||||||||||||NIRMALA|26-Jul-2024|26-Jul-2024|23000|23000|23000|Home|Market Capitalization|23000||15-Aug-2024|Refn27125|3421|Cancel||23000|A A|Home|ATT27125||23000|7|0||14-Aug-2024||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|05-Jan-2024|Times of India|0|Home|||||||||||||NIRMALA|27-May-2024|27-May-2024|23000|23000|23000|Home|Market Capitalization|23000|Manager|03-Aug-2024|Refno27125|67890|Completed|SHIVRAJ|23000||Home|AT27125|Mumbai Office 1|23000|0|0||||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|05-Jan-2024|Times of India|0|Home|||||||||||||NIRMALA|27-May-2024|27-May-2024|23000|23000|23000|Home|Market Capitalization|23000|Manager|15-Aug-2024||0|Cancel||23000||Home|||23000|0|0||||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|05-Jan-2024|Times of India|0|Home|||||||||||||NIRMALA|27-May-2024|27-May-2024|23000|23000|23000|Home|Market Capitalization|23000|Manager|15-Aug-2024||0|Hold||23000||Home|||23000|0|0||||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|05-Jan-2024|Times of India|0|Home|||||||||||||NIRMALA|27-May-2024|27-May-2024|23000|23000|23000|Home|Market Capitalization|23000|Manager|15-Aug-2024|Asd12|3212|Cancel||23000|A A|Home|ATwsa12|Office21|23000|4|0||16-Sep-2024||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|05-Jan-2024|Times of India|0|Home|||||||||||||NIRMALA|27-May-2024|27-May-2024|23000|23000|23000|Home|Market Capitalization|23000|Manager|15-Aug-2024|asd12|3212|Cancel||23000|A A|Home|Auction Type|Office12|23000|4|0||16-Sep-2024||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|05-Jan-2024|Times of India|0|Home|||||||||||||NIRMALA|27-May-2024|27-May-2024|23000|23000|23000|Home|Market Capitalization|23000|Manager|15-Aug-2024|Auction Ref No|3212|Cancel||23000|A A|Home|Auction Type|Auction Location|23000|4|0||19-Sep-2024||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|05-Jan-2024|Times of India|0|Home|||||||||||||NIRMALA|27-May-2024|27-May-2024|23000|23000|23000|Home|Market Capitalization|23000|Manager|15-Aug-2024|Refn27125|3421|Cancel||23000|A A|Home|ATT27125||23000|7|0||14-Aug-2024||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|09-May-2024|Loksatta|0|Home|||||||||||||NIRMALA|26-Jul-2024|26-Jul-2024|23000|23000|23000|Home|Market Capitalization|23000||03-Aug-2024|Refno27125|67890|Completed|SHIVRAJ|23000||Home|AT27125|Mumbai Office 1|23000|0|0||||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|09-May-2024|Loksatta|0|Home|||||||||||||NIRMALA|26-Jul-2024|26-Jul-2024|23000|23000|23000|Home|Market Capitalization|23000||15-Aug-2024||0|Cancel||23000||Home|||23000|0|0||||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|09-May-2024|Loksatta|0|Home|||||||||||||NIRMALA|26-Jul-2024|26-Jul-2024|23000|23000|23000|Home|Market Capitalization|23000||15-Aug-2024||0|Hold||23000||Home|||23000|0|0||||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|09-May-2024|Loksatta|0|Home|||||||||||||NIRMALA|26-Jul-2024|26-Jul-2024|23000|23000|23000|Home|Market Capitalization|23000||15-Aug-2024|Asd12|3212|Cancel||23000|A A|Home|ATwsa12|Office21|23000|4|0||16-Sep-2024||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|09-May-2024|Loksatta|0|Home|||||||||||||NIRMALA|26-Jul-2024|26-Jul-2024|23000|23000|23000|Home|Market Capitalization|23000||15-Aug-2024|asd12|3212|Cancel||23000|A A|Home|Auction Type|Office12|23000|4|0||16-Sep-2024||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|09-May-2024|Loksatta|0|Home|||||||||||||NIRMALA|26-Jul-2024|26-Jul-2024|23000|23000|23000|Home|Market Capitalization|23000||15-Aug-2024|Auction Ref No|3212|Cancel||23000|A A|Home|Auction Type|Auction Location|23000|4|0||19-Sep-2024||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|09-May-2024|Loksatta|0|Home|||||||||||||NIRMALA|26-Jul-2024|26-Jul-2024|23000|23000|23000|Home|Market Capitalization|23000||15-Aug-2024|Refn27125|3421|Cancel||23000|A A|Home|ATT27125||23000|7|0||14-Aug-2024||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|09-May-2024|Loksatta|0|Home|||||||||||||NIRMALA|27-May-2024|27-May-2024|23000|23000|23000|Home|Market Capitalization|23000|Manager|03-Aug-2024|Refno27125|67890|Completed|SHIVRAJ|23000||Home|AT27125|Mumbai Office 1|23000|0|0||||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|09-May-2024|Loksatta|0|Home|||||||||||||NIRMALA|27-May-2024|27-May-2024|23000|23000|23000|Home|Market Capitalization|23000|Manager|15-Aug-2024||0|Cancel||23000||Home|||23000|0|0||||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|09-May-2024|Loksatta|0|Home|||||||||||||NIRMALA|27-May-2024|27-May-2024|23000|23000|23000|Home|Market Capitalization|23000|Manager|15-Aug-2024||0|Hold||23000||Home|||23000|0|0||||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|09-May-2024|Loksatta|0|Home|||||||||||||NIRMALA|27-May-2024|27-May-2024|23000|23000|23000|Home|Market Capitalization|23000|Manager|15-Aug-2024|Asd12|3212|Cancel||23000|A A|Home|ATwsa12|Office21|23000|4|0||16-Sep-2024||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|09-May-2024|Loksatta|0|Home|||||||||||||NIRMALA|27-May-2024|27-May-2024|23000|23000|23000|Home|Market Capitalization|23000|Manager|15-Aug-2024|asd12|3212|Cancel||23000|A A|Home|Auction Type|Office12|23000|4|0||16-Sep-2024||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|09-May-2024|Loksatta|0|Home|||||||||||||NIRMALA|27-May-2024|27-May-2024|23000|23000|23000|Home|Market Capitalization|23000|Manager|15-Aug-2024|Auction Ref No|3212|Cancel||23000|A A|Home|Auction Type|Auction Location|23000|4|0||19-Sep-2024||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|09-May-2024|Loksatta|0|Home|||||||||||||NIRMALA|27-May-2024|27-May-2024|23000|23000|23000|Home|Market Capitalization|23000|Manager|15-Aug-2024|Refn27125|3421|Cancel||23000|A A|Home|ATT27125||23000|7|0||14-Aug-2024||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|21-Jul-2024|Loksatta|0|Home|||||||||||||NIRMALA|26-Jul-2024|26-Jul-2024|23000|23000|23000|Home|Market Capitalization|23000||03-Aug-2024|Refno27125|67890|Completed|SHIVRAJ|23000||Home|AT27125|Mumbai Office 1|23000|0|0||||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|21-Jul-2024|Loksatta|0|Home|||||||||||||NIRMALA|26-Jul-2024|26-Jul-2024|23000|23000|23000|Home|Market Capitalization|23000||15-Aug-2024||0|Cancel||23000||Home|||23000|0|0||||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|21-Jul-2024|Loksatta|0|Home|||||||||||||NIRMALA|26-Jul-2024|26-Jul-2024|23000|23000|23000|Home|Market Capitalization|23000||15-Aug-2024||0|Hold||23000||Home|||23000|0|0||||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|21-Jul-2024|Loksatta|0|Home|||||||||||||NIRMALA|26-Jul-2024|26-Jul-2024|23000|23000|23000|Home|Market Capitalization|23000||15-Aug-2024|Asd12|3212|Cancel||23000|A A|Home|ATwsa12|Office21|23000|4|0||16-Sep-2024||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|21-Jul-2024|Loksatta|0|Home|||||||||||||NIRMALA|26-Jul-2024|26-Jul-2024|23000|23000|23000|Home|Market Capitalization|23000||15-Aug-2024|asd12|3212|Cancel||23000|A A|Home|Auction Type|Office12|23000|4|0||16-Sep-2024||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|21-Jul-2024|Loksatta|0|Home|||||||||||||NIRMALA|26-Jul-2024|26-Jul-2024|23000|23000|23000|Home|Market Capitalization|23000||15-Aug-2024|Auction Ref No|3212|Cancel||23000|A A|Home|Auction Type|Auction Location|23000|4|0||19-Sep-2024||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|21-Jul-2024|Loksatta|0|Home|||||||||||||NIRMALA|26-Jul-2024|26-Jul-2024|23000|23000|23000|Home|Market Capitalization|23000||15-Aug-2024|Refn27125|3421|Cancel||23000|A A|Home|ATT27125||23000|7|0||14-Aug-2024||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|21-Jul-2024|Loksatta|0|Home|||||||||||||NIRMALA|27-May-2024|27-May-2024|23000|23000|23000|Home|Market Capitalization|23000|Manager|03-Aug-2024|Refno27125|67890|Completed|SHIVRAJ|23000||Home|AT27125|Mumbai Office 1|23000|0|0||||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|21-Jul-2024|Loksatta|0|Home|||||||||||||NIRMALA|27-May-2024|27-May-2024|23000|23000|23000|Home|Market Capitalization|23000|Manager|15-Aug-2024||0|Cancel||23000||Home|||23000|0|0||||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|21-Jul-2024|Loksatta|0|Home|||||||||||||NIRMALA|27-May-2024|27-May-2024|23000|23000|23000|Home|Market Capitalization|23000|Manager|15-Aug-2024||0|Hold||23000||Home|||23000|0|0||||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|21-Jul-2024|Loksatta|0|Home|||||||||||||NIRMALA|27-May-2024|27-May-2024|23000|23000|23000|Home|Market Capitalization|23000|Manager|15-Aug-2024|Asd12|3212|Cancel||23000|A A|Home|ATwsa12|Office21|23000|4|0||16-Sep-2024||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|21-Jul-2024|Loksatta|0|Home|||||||||||||NIRMALA|27-May-2024|27-May-2024|23000|23000|23000|Home|Market Capitalization|23000|Manager|15-Aug-2024|asd12|3212|Cancel||23000|A A|Home|Auction Type|Office12|23000|4|0||16-Sep-2024||authorised shamravan
10|RIYA|RY01|42|989099|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|8|21-Jul-2024|Loksatta|0|Home|||||||||||||NIRMALA|27-May-2024|27-May-2024|23000|23000|23000|Home|Market Capitalization|23000|Manager|15-Aug-2024|Auction Ref No|3212|Cancel||23000|A A|Home|Auction Type|Auction Location|23000|4|0||19-Sep-2024||authorised shamravan
